scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.84128,11979247,True,2024-07-02 15:21:38,0.84128,True
0.84095,11914496,True,2024-07-02 08:36:06,0.84095,True
0.83992,11919367,True,2024-07-02 03:29:00,0.83992,True
0.83786,12100983,True,2024-07-02 13:14:55,0.83786,True
0.83743,11913543,True,2024-06-30 16:57:54,0.83743,True
0.83670,11913812,True,2024-06-25 15:29:45,0.83670,True
0.83670,12138541,True,2024-07-02 04:25:37,0.83670,True
0.83663,12065844,True,2024-07-02 16:55:25,0.83663,True
0.83637,11928276,True,2024-06-11 12:19:49,0.83637,True
0.83627,11963223,True,2024-06-29 17:35:26,0.83627,True
0.83593,11941598,True,2024-05-01 08:56:00,0.83593,True
0.83592,11890933,True,2024-06-30 18:28:12,0.83592,True
0.83591,11997483,True,2024-07-02 16:15:32,0.83591,True
0.83588,11987951,True,2024-05-05 02:13:35,0.83588,True
0.83583,11889913,True,2024-07-02 14:37:14,0.83583,True
0.83581,12292713,True,2024-06-22 05:16:28,0.83581,True
0.83578,12081983,True,2024-06-05 13:48:31,0.83578,True
0.83572,12025721,True,2024-07-02 13:09:17,0.83572,True
0.83569,11932492,True,2024-05-15 19:49:02,0.83569,True
0.83565,12031628,True,2024-06-02 16:11:40,0.83565,True
0.83564,12040674,True,2024-06-09 07:11:22,0.83564,True
0.83562,11901246,True,2024-06-02 10:43:44,0.83562,True
0.83555,11933159,True,2024-06-29 17:51:21,0.83555,True
0.83552,12184076,True,2024-06-29 09:40:40,0.83552,True
0.83551,12205748,True,2024-06-18 12:23:03,0.83551,True
0.83549,12007764,True,2024-04-25 17:48:27,0.83549,True
0.83548,11916567,True,2024-06-24 08:25:15,0.83548,True
0.83536,12179837,True,2024-06-06 19:01:41,0.83536,True
0.83532,11956108,True,2024-06-29 06:28:47,0.83532,True
0.83532,11977662,True,2024-07-02 02:21:37,0.83532,True
0.83531,11951701,True,2024-05-22 11:33:52,0.83531,True
0.83530,12019534,True,2024-04-30 17:44:25,0.83530,True
0.83525,11966960,True,2024-06-18 13:45:20,0.83525,True
0.83525,11967749,True,2024-04-24 01:17:57,0.83525,True
0.83525,11911899,True,2024-04-24 09:01:55,0.83525,True
0.83525,12007547,True,2024-05-07 03:11:16,0.83525,True
0.83525,12011666,True,2024-04-24 18:11:12,0.83525,True
0.83525,12013189,True,2024-06-26 07:03:48,0.83525,True
0.83525,12007751,True,2024-04-29 11:03:23,0.83525,True
0.83525,12008981,True,2024-04-26 03:07:33,0.83525,True
0.83525,11922837,True,2024-06-29 11:27:45,0.83525,True
0.83525,12014791,True,2024-05-14 08:55:09,0.83525,True
0.83525,11891387,True,2024-04-30 20:02:56,0.83525,True
0.83525,11903883,True,2024-04-28 02:32:10,0.83525,True
0.83525,12036436,True,2024-07-02 10:57:56,0.83525,True
0.83525,12061351,True,2024-06-26 17:07:36,0.83525,True
0.83525,12010992,True,2024-05-31 09:57:40,0.83525,True
0.83525,12027966,True,2024-05-05 06:36:12,0.83525,True
0.83525,11935244,True,2024-06-30 06:40:01,0.83525,True
0.83525,12168001,True,2024-06-17 06:58:29,0.83525,True
0.83525,12199337,True,2024-06-06 02:51:27,0.83525,True
0.83525,12240142,True,2024-06-11 11:23:36,0.83525,True
0.83525,12264962,True,2024-06-16 11:16:02,0.83525,True
0.83525,12264999,True,2024-06-16 11:26:33,0.83525,True
0.83525,12274838,True,2024-06-18 10:08:43,0.83525,True
0.83525,12186787,True,2024-06-19 19:26:21,0.83525,True
0.83525,12085963,True,2024-07-02 13:40:27,0.83525,True
0.83525,12269588,True,2024-07-02 21:22:02,0.83525,True
0.83524,12006557,True,2024-06-22 17:09:57,0.83524,True
0.83523,12041660,True,2024-05-02 20:54:09,0.83523,True
0.83523,11980006,True,2024-05-16 16:19:46,0.83523,True
0.83523,12038575,True,2024-05-03 03:41:52,0.83523,True
0.83523,11887063,True,2024-05-03 06:32:08,0.83523,True
0.83523,11915470,True,2024-05-25 09:12:14,0.83523,True
0.83523,11909171,True,2024-05-16 15:55:34,0.83523,True
0.83523,11931276,True,2024-05-12 15:45:02,0.83523,True
0.83523,12057920,True,2024-05-08 08:31:25,0.83523,True
0.83523,12006740,True,2024-07-02 18:17:41,0.83523,True
0.83523,12059115,True,2024-05-14 06:58:18,0.83523,True
0.83523,11921804,True,2024-05-06 00:26:58,0.83523,True
0.83523,12052518,True,2024-06-25 15:52:30,0.83523,True
0.83523,12051828,True,2024-06-23 15:55:31,0.83523,True
0.83523,11952604,True,2024-06-20 16:11:52,0.83523,True
0.83523,12060498,True,2024-05-04 09:02:51,0.83523,True
0.83523,11980457,True,2024-05-10 13:29:27,0.83523,True
0.83523,12039333,True,2024-05-27 00:05:09,0.83523,True
0.83523,12029647,True,2024-05-09 16:45:17,0.83523,True
0.83523,12051871,True,2024-05-11 14:25:52,0.83523,True
0.83523,11944850,True,2024-06-04 09:27:20,0.83523,True
0.83523,12000295,True,2024-05-15 15:34:01,0.83523,True
0.83523,12015063,True,2024-06-19 14:37:15,0.83523,True
0.83523,11898989,True,2024-05-16 13:20:40,0.83523,True
0.83523,12072286,True,2024-05-06 19:58:19,0.83523,True
0.83523,12074498,True,2024-06-23 14:27:18,0.83523,True
0.83523,11916873,True,2024-06-17 05:51:09,0.83523,True
0.83523,11928469,True,2024-07-02 11:35:26,0.83523,True
0.83523,11997224,True,2024-05-07 12:11:12,0.83523,True
