scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.13304,52537,True,2013-08-24 06:39:54,0.13304,True
0.16410,53632,True,2013-08-25 05:10:15,0.16410,True
0.17690,54681,True,2013-08-25 08:59:11,0.17690,True
0.17763,53174,True,2013-08-24 19:17:25,0.17763,True
0.17872,52916,True,2013-08-22 13:33:38,0.17872,True
0.18347,54053,True,2013-08-25 19:57:13,0.18347,True
0.24926,53205,True,2013-08-23 04:04:07,0.24926,True
0.26608,53507,True,2013-08-24 04:18:19,0.26608,True
0.29751,54508,True,2013-08-22 10:50:28,0.29751,True
0.32200,54326,True,2013-08-23 17:44:39,0.32200,True
0.37719,53958,True,2013-08-23 10:26:19,0.37719,True
0.64071,54507,True,2013-08-23 13:31:09,0.64071,True
0.75255,52769,True,2013-08-22 11:37:20,0.75255,True
0.80153,55122,True,2013-08-24 21:53:54,0.80153,True
0.84722,51830,True,2013-08-25 14:41:07,0.84722,True
0.88413,52798,True,2013-08-23 03:56:24,0.88413,True
0.93019,55232,True,2013-08-22 16:43:43,0.93019,True
1.71089,56189,True,2013-08-25 22:03:08,1.71089,True
1.96198,55111,True,2013-08-24 13:22:41,1.96198,True
