scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.55,9545155,True,2023-02-27 15:15:37,0.55,True
0.53,9534214,True,2023-02-27 10:59:15,0.53,True
0.53,9534590,True,2023-02-27 14:30:29,0.53,True
0.53,9537595,True,2023-02-27 14:49:21,0.53,True
0.52,9535430,True,2023-02-27 16:00:17,0.52,True
0.52,9534088,True,2023-02-27 04:09:49,0.52,True
0.51,9534619,True,2023-02-27 16:31:15,0.51,True
0.51,9619366,True,2023-02-27 09:44:31,0.51,True
0.50,9686151,True,2023-02-27 10:24:02,0.50,True
0.49,9535575,True,2023-02-27 12:15:24,0.49,True
0.49,9538158,True,2023-02-27 13:09:33,0.49,True
0.49,9588519,True,2023-02-27 12:19:59,0.49,True
0.49,9534573,True,2023-02-27 14:15:23,0.49,True
0.49,9715909,True,2023-02-27 15:33:33,0.49,True
0.49,9570372,True,2023-02-27 15:22:15,0.49,True
0.49,9700951,True,2023-02-27 06:19:37,0.49,True
0.49,9595373,True,2023-02-27 11:11:14,0.49,True
0.48,9534168,True,2023-02-27 10:40:51,0.48,True
0.48,9540296,True,2023-02-27 13:16:52,0.48,True
0.48,9534048,True,2023-02-27 14:52:32,0.48,True
0.48,9603653,True,2023-02-27 15:18:56,0.48,True
0.48,9537451,True,2023-02-27 13:16:25,0.48,True
0.47,9535052,True,2023-02-27 09:07:25,0.47,True
0.47,9551997,True,2023-02-27 14:39:52,0.47,True
0.47,9736091,True,2023-02-27 14:28:45,0.47,True
0.47,9569735,True,2023-02-27 00:50:34,0.47,True
0.47,9540390,True,2023-02-27 14:14:05,0.47,True
0.47,9533895,True,2023-02-27 14:23:05,0.47,True
0.46,9535158,True,2023-02-27 06:42:51,0.46,True
0.46,9762501,True,2023-02-19 16:45:21,0.46,True
0.46,9540216,True,2023-02-27 14:33:16,0.46,True
0.46,9861001,True,2023-02-26 11:36:37,0.46,True
0.46,9635216,True,2023-02-27 11:30:54,0.46,True
0.46,9537847,True,2023-02-27 14:15:08,0.46,True
0.46,9853966,True,2023-02-26 03:16:43,0.46,True
0.46,9854272,True,2023-02-26 06:07:00,0.46,True
