scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.98445,4750653,True,2020-05-13 13:43:51,0.98445,True
0.98182,4860928,True,2020-05-10 00:29:48,0.98182,True
0.98089,4622531,True,2020-05-26 21:31:32,0.98089,True
0.98064,4584516,True,2020-05-26 19:51:14,0.98064,True
0.98060,4613565,True,2020-05-26 03:15:30,0.98060,True
0.98045,4561122,True,2020-04-12 11:55:13,0.98045,True
0.98045,4561976,True,2020-05-26 05:44:36,0.98045,True
0.97985,4557939,True,2020-05-10 10:31:30,0.97985,True
0.97906,4625692,True,2020-05-25 15:51:00,0.97906,True
0.97883,4521945,True,2020-05-26 09:00:00,0.97883,True
0.97878,4657170,True,2020-05-26 23:47:10,0.97878,True
0.97836,4815034,True,2020-05-26 18:19:25,0.97836,True
0.97830,4719610,True,2020-05-25 16:13:26,0.97830,True
0.97804,4914576,True,2020-05-17 12:01:40,0.97804,True
0.97772,4771489,True,2020-05-26 23:07:59,0.97772,True
0.97751,4522184,True,2020-05-26 18:20:30,0.97751,True
0.97749,4646529,True,2020-05-25 19:14:25,0.97749,True
0.97727,4860596,True,2020-05-19 11:34:57,0.97727,True
0.97710,4826078,True,2020-05-26 13:23:06,0.97710,True
0.97705,4797776,True,2020-05-26 21:11:30,0.97705,True
0.97704,4531048,True,2020-05-26 21:29:34,0.97704,True
0.97697,4831270,True,2020-05-07 09:50:56,0.97697,True
0.97692,4687709,True,2020-04-08 10:46:38,0.97692,True
0.97679,4832825,True,2020-05-26 14:56:59,0.97679,True
0.97669,4890227,True,2020-05-09 17:23:20,0.97669,True
0.97668,4801213,True,2020-04-25 01:13:47,0.97668,True
0.97664,4708776,True,2020-05-26 05:36:09,0.97664,True
0.97662,4610073,True,2020-04-27 06:21:20,0.97662,True
0.97655,4534182,True,2020-05-24 03:12:42,0.97655,True
0.97647,4657669,True,2020-05-26 07:53:23,0.97647,True
0.97638,4764620,True,2020-05-11 09:02:30,0.97638,True
0.97633,4522677,True,2020-05-19 02:45:12,0.97633,True
0.97624,4593726,True,2020-04-27 06:51:54,0.97624,True
0.97615,4623431,True,2020-05-25 09:05:06,0.97615,True
0.97612,4561127,True,2020-05-25 14:58:16,0.97612,True
0.97599,4534183,True,2020-05-26 16:31:06,0.97599,True
0.97590,4538255,True,2020-05-26 18:50:08,0.97590,True
0.97581,4526158,True,2020-05-13 18:22:20,0.97581,True
0.97572,4531774,True,2020-05-25 22:37:16,0.97572,True
