scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
16.82256,7456809,True,2022-01-14 14:57:19,16.82256,True
16.84597,7691988,True,2022-01-14 09:02:57,16.84597,True
16.85314,7480609,True,2022-01-05 23:57:22,16.85314,True
16.89096,7458119,True,2022-01-14 05:11:44,16.89096,True
16.89257,7463039,True,2022-01-14 03:17:45,16.89257,True
16.90208,7503867,True,2022-01-14 10:06:10,16.90208,True
16.90383,7757668,True,2022-01-14 14:48:36,16.90383,True
16.90851,7686824,True,2022-01-14 06:24:39,16.90851,True
16.91650,7461402,True,2022-01-14 15:04:48,16.91650,True
16.92795,7639373,True,2022-01-13 23:06:08,16.92795,True
16.93531,7559022,True,2022-01-12 00:03:54,16.93531,True
16.93670,7627198,True,2022-01-14 08:59:18,16.93670,True
16.93684,7790236,True,2022-01-12 08:28:36,16.93684,True
16.94009,7457505,True,2022-01-13 13:06:05,16.94009,True
16.94135,7707684,True,2022-01-14 07:36:37,16.94135,True
16.94625,7526163,True,2021-12-31 18:20:19,16.94625,True
16.95041,7904825,True,2022-01-14 09:24:45,16.95041,True
16.95422,7518975,True,2022-01-13 13:51:14,16.95422,True
16.96487,7458088,True,2022-01-13 02:18:08,16.96487,True
16.97146,7455347,True,2022-01-14 15:02:02,16.97146,True
16.97356,7495684,True,2022-01-14 18:30:35,16.97356,True
16.97570,7457835,True,2022-01-14 07:43:23,16.97570,True
16.97746,7457534,True,2022-01-14 09:47:01,16.97746,True
16.97780,7922319,True,2022-01-09 17:23:12,16.97780,True
16.98335,7600816,True,2022-01-14 09:50:26,16.98335,True
16.98638,7487452,True,2021-12-02 15:26:31,16.98638,True
16.98924,7537946,True,2021-12-24 03:01:42,16.98924,True
16.99164,7455933,True,2022-01-14 14:54:58,16.99164,True
16.99253,7650732,True,2022-01-14 04:07:27,16.99253,True
16.99320,7500587,True,2022-01-14 14:58:12,16.99320,True
16.99492,7548575,True,2022-01-13 13:35:10,16.99492,True
16.99509,7679526,True,2022-01-14 11:06:58,16.99509,True
16.99586,7491610,True,2022-01-14 06:48:31,16.99586,True
16.99594,7467186,True,2022-01-14 08:42:49,16.99594,True
16.99628,7480927,True,2022-01-14 13:07:36,16.99628,True
16.99720,7690089,True,2022-01-14 13:00:17,16.99720,True
16.99733,7455430,True,2022-01-14 04:51:09,16.99733,True
16.99818,7833817,True,2022-01-14 07:59:54,16.99818,True
16.99853,7455418,True,2022-01-14 08:56:04,16.99853,True
16.99910,7670015,True,2022-01-03 21:19:25,16.99910,True
16.99920,7681018,True,2022-01-14 14:02:31,16.99920,True
16.99990,7502186,True,2022-01-14 13:31:38,16.99990,True
17.00110,7486978,True,2022-01-12 02:47:17,17.00110,True
17.00334,7603260,True,2022-01-14 01:24:26,17.00334,True
17.00485,7585552,True,2022-01-14 09:09:32,17.00485,True
17.00655,7830083,True,2022-01-14 10:03:16,17.00655,True
17.00766,7962317,True,2022-01-14 03:48:46,17.00766,True
17.00930,7596873,True,2022-01-14 03:32:51,17.00930,True
17.00963,7666728,True,2022-01-14 13:43:33,17.00963,True
17.00967,7472040,True,2022-01-14 11:01:03,17.00967,True
17.01001,7460690,True,2022-01-14 09:01:13,17.01001,True
17.01165,7665392,True,2022-01-14 01:43:59,17.01165,True
17.01220,7620548,True,2022-01-14 04:31:26,17.01220,True
17.01239,7734739,True,2022-01-14 15:47:21,17.01239,True
17.01257,7675935,True,2022-01-14 03:57:02,17.01257,True
17.01281,7525686,True,2022-01-14 08:49:57,17.01281,True
17.01287,7811073,True,2022-01-14 14:59:36,17.01287,True
17.01457,7474224,True,2022-01-14 09:38:16,17.01457,True
17.01487,7503350,True,2022-01-12 08:13:28,17.01487,True
17.01501,7601589,True,2022-01-13 16:52:51,17.01501,True
17.01762,7839573,True,2021-12-21 20:47:38,17.01762,True
17.01784,7496446,True,2022-01-14 14:04:27,17.01784,True
17.01953,7929630,True,2022-01-13 14:09:46,17.01953,True
17.01954,7517116,True,2022-01-14 15:56:09,17.01954,True
17.02131,7530654,True,2022-01-14 13:03:56,17.02131,True
17.02131,7762720,True,2022-01-14 05:44:39,17.02131,True
17.02142,7799069,True,2022-01-14 14:58:34,17.02142,True
17.02192,7501787,True,2022-01-14 09:33:44,17.02192,True
17.02288,7680282,True,2022-01-14 08:37:18,17.02288,True
17.02312,7481832,True,2022-01-14 20:07:46,17.02312,True
17.02332,7830140,True,2022-01-14 11:02:59,17.02332,True
17.02559,7843628,True,2022-01-14 01:52:49,17.02559,True
17.02599,7457516,True,2022-01-14 05:22:14,17.02599,True
17.02606,7795716,True,2022-01-14 08:31:11,17.02606,True
17.02678,7481747,True,2022-01-13 18:38:45,17.02678,True
17.02738,7776747,True,2022-01-13 01:19:08,17.02738,True
17.02745,7473980,True,2021-11-16 21:37:11,17.02745,True
17.02767,7556574,True,2022-01-14 02:23:22,17.02767,True
17.02772,7511841,True,2022-01-14 14:53:05,17.02772,True
17.02839,7643437,True,2021-12-13 16:11:26,17.02839,True
17.02857,7971520,True,2022-01-14 19:43:47,17.02857,True
17.03090,7972000,True,2022-01-14 07:20:13,17.03090,True
17.03123,7542762,True,2022-01-14 18:59:46,17.03123,True
17.03126,7478889,True,2022-01-14 04:29:08,17.03126,True
17.03142,7687697,True,2022-01-14 06:32:17,17.03142,True
17.03189,7487426,True,2022-01-14 09:05:33,17.03189,True
17.03232,7917583,True,2022-01-13 15:13:43,17.03232,True
17.03364,7491660,True,2022-01-14 15:44:32,17.03364,True
17.03419,7459129,True,2022-01-14 15:51:57,17.03419,True
17.03501,7490683,True,2022-01-14 09:03:01,17.03501,True
17.03522,7543827,True,2022-01-14 13:32:44,17.03522,True
17.03527,7509102,True,2022-01-14 14:11:13,17.03527,True
17.03553,7647677,True,2022-01-14 12:33:02,17.03553,True
17.03584,7646540,True,2022-01-12 15:29:26,17.03584,True
17.03602,7570224,True,2022-01-14 00:51:57,17.03602,True
17.03609,7627148,True,2022-01-13 14:44:41,17.03609,True
17.03621,7499332,True,2022-01-14 15:01:10,17.03621,True
17.03655,7735603,True,2022-01-14 08:51:29,17.03655,True
17.03666,7598746,True,2022-01-14 18:10:02,17.03666,True
17.03701,7456199,True,2022-01-14 12:21:17,17.03701,True
17.03721,7648429,True,2022-01-14 14:48:23,17.03721,True
17.03728,7523272,True,2022-01-14 11:50:28,17.03728,True
17.03774,7758793,True,2022-01-14 18:50:55,17.03774,True
17.03780,7455768,True,2022-01-14 15:24:10,17.03780,True
17.03804,7476893,True,2022-01-14 08:54:18,17.03804,True
17.03877,7729069,True,2022-01-14 13:11:57,17.03877,True
17.03928,7639360,True,2022-01-13 18:20:54,17.03928,True
17.04009,7559967,True,2022-01-13 20:40:52,17.04009,True
17.04152,7481876,True,2022-01-14 03:45:14,17.04152,True
17.04205,7651455,True,2022-01-10 12:54:07,17.04205,True
17.04216,7555475,True,2022-01-14 16:00:32,17.04216,True
17.04260,7720494,True,2022-01-14 17:23:16,17.04260,True
17.04359,7455456,True,2022-01-14 12:51:01,17.04359,True
17.04382,7609864,True,2022-01-14 13:06:08,17.04382,True
17.04432,7950037,True,2022-01-14 16:30:34,17.04432,True
17.04482,7688882,True,2022-01-14 14:27:33,17.04482,True
17.04544,7649549,True,2022-01-14 01:16:01,17.04544,True
17.04554,7688324,True,2022-01-03 16:48:12,17.04554,True
17.04570,7456017,True,2022-01-13 19:32:13,17.04570,True
17.04606,7464186,True,2022-01-14 17:02:27,17.04606,True
17.04615,7577115,True,2022-01-14 00:10:51,17.04615,True
17.04677,7637811,True,2022-01-14 03:44:25,17.04677,True
17.04702,7704288,True,2022-01-06 11:18:22,17.04702,True
17.04716,7462714,True,2022-01-14 13:30:48,17.04716,True
17.04750,7753419,True,2022-01-14 12:50:36,17.04750,True
17.04787,7649545,True,2022-01-14 10:55:47,17.04787,True
17.04847,7555339,True,2022-01-14 12:56:28,17.04847,True
17.04854,7621763,True,2022-01-14 03:23:45,17.04854,True
17.04859,7568513,True,2021-12-27 08:00:40,17.04859,True
17.04873,7467065,True,2022-01-10 19:10:55,17.04873,True
17.04985,7471389,True,2022-01-14 09:31:35,17.04985,True
17.05007,7506961,True,2022-01-05 12:13:48,17.05007,True
17.05062,7639478,True,2022-01-14 13:58:10,17.05062,True
17.05066,7463875,True,2022-01-13 05:36:03,17.05066,True
17.05143,7669167,True,2022-01-13 17:16:17,17.05143,True
17.05177,7619661,True,2022-01-14 00:58:36,17.05177,True
17.05199,7631216,True,2022-01-14 00:28:57,17.05199,True
17.05248,7455438,True,2022-01-03 13:55:26,17.05248,True
17.05251,7489885,True,2022-01-11 15:49:19,17.05251,True
17.05297,7554271,True,2022-01-13 08:27:44,17.05297,True
17.05350,7938264,True,2022-01-14 12:33:20,17.05350,True
17.05358,7458433,True,2022-01-14 14:49:51,17.05358,True
17.05427,7882602,True,2022-01-12 07:35:47,17.05427,True
17.05466,7640880,True,2022-01-14 00:56:11,17.05466,True
17.05478,7950451,True,2022-01-14 07:31:43,17.05478,True
17.05566,7637443,True,2021-11-22 16:06:24,17.05566,True
17.05645,7968905,True,2022-01-10 01:34:19,17.05645,True
17.05718,7478130,True,2022-01-11 00:50:32,17.05718,True
17.05749,7661811,True,2022-01-14 12:17:57,17.05749,True
17.05757,7712371,True,2022-01-04 09:29:15,17.05757,True
17.05783,7748935,True,2022-01-09 10:47:00,17.05783,True
17.05812,7545482,True,2021-12-29 06:14:32,17.05812,True
17.05919,7479245,True,2022-01-14 14:19:48,17.05919,True
17.05928,7526529,True,2022-01-14 09:04:45,17.05928,True
17.05965,7881018,True,2022-01-12 08:29:07,17.05965,True
17.05987,7474158,True,2022-01-14 15:08:33,17.05987,True
17.06033,7488106,True,2022-01-14 05:05:13,17.06033,True
17.06068,7944100,True,2022-01-12 02:49:06,17.06068,True
17.06130,7746207,True,2022-01-11 13:28:02,17.06130,True
17.06195,7461102,True,2022-01-14 01:55:18,17.06195,True
17.06220,7842591,True,2022-01-14 06:10:25,17.06220,True
17.06302,7949694,True,2022-01-14 14:08:24,17.06302,True
17.06314,7509010,True,2022-01-14 12:41:09,17.06314,True
17.06327,7688431,True,2022-01-13 14:25:01,17.06327,True
17.06331,7613637,True,2022-01-13 12:58:59,17.06331,True
17.06409,7482751,True,2022-01-14 14:36:00,17.06409,True
17.06415,7667106,True,2022-01-14 08:57:00,17.06415,True
17.06429,7499894,True,2022-01-13 18:33:19,17.06429,True
17.06461,7573319,True,2022-01-14 01:19:16,17.06461,True
17.06495,7510394,True,2022-01-14 13:21:46,17.06495,True
17.06533,7507824,True,2022-01-14 12:21:18,17.06533,True
17.06543,7842109,True,2022-01-14 00:55:22,17.06543,True
17.06551,7647771,True,2022-01-14 15:20:41,17.06551,True
17.06604,7799652,True,2021-12-15 17:23:18,17.06604,True
17.06623,7478421,True,2022-01-13 00:08:20,17.06623,True
17.06636,7711171,True,2022-01-14 12:25:29,17.06636,True
17.06696,7535552,True,2022-01-14 06:59:19,17.06696,True
17.06703,7490385,True,2022-01-13 13:25:40,17.06703,True
17.06707,7598023,True,2022-01-14 12:15:27,17.06707,True
17.06757,7956924,True,2022-01-11 17:28:47,17.06757,True
17.06766,7456592,True,2022-01-14 19:13:29,17.06766,True
17.06771,7545624,True,2022-01-14 08:58:28,17.06771,True
17.06872,7508191,True,2022-01-11 00:59:10,17.06872,True
17.06883,7457095,True,2022-01-14 15:59:52,17.06883,True
17.06891,7455503,True,2022-01-14 18:18:31,17.06891,True
17.06896,7590577,True,2022-01-14 07:14:07,17.06896,True
17.06898,7471591,True,2022-01-09 17:45:12,17.06898,True
17.06961,7651546,True,2022-01-12 14:31:20,17.06961,True
17.06973,7903708,True,2022-01-14 19:52:34,17.06973,True
17.06992,7635813,True,2022-01-14 01:56:29,17.06992,True
17.07002,7509900,True,2022-01-14 14:02:45,17.07002,True
17.07062,7457413,True,2021-10-24 23:58:24,17.07062,True
17.07077,7504767,True,2021-12-18 00:47:41,17.07077,True
17.07115,7556010,True,2022-01-14 06:56:43,17.07115,True
17.07122,7919476,True,2022-01-14 15:27:07,17.07122,True
17.07156,7457457,True,2022-01-06 07:35:45,17.07156,True
17.07213,7670230,True,2021-12-04 12:23:34,17.07213,True
17.07232,7529671,True,2021-11-15 18:01:32,17.07232,True
17.07248,7455791,True,2022-01-13 19:49:26,17.07248,True
17.07271,7734467,True,2022-01-14 08:33:11,17.07271,True
17.07294,7741714,True,2022-01-14 14:26:26,17.07294,True
17.07306,7854873,True,2022-01-14 22:35:11,17.07306,True
17.07314,7480392,True,2022-01-14 13:05:12,17.07314,True
17.07335,7666048,True,2021-11-09 05:26:02,17.07335,True
17.07346,7593539,True,2022-01-14 15:34:16,17.07346,True
17.07398,7474202,True,2022-01-02 03:13:56,17.07398,True
17.07403,7968876,True,2022-01-14 13:10:58,17.07403,True
17.07404,7768942,True,2022-01-09 11:43:35,17.07404,True
17.07438,7746325,True,2022-01-07 09:36:19,17.07438,True
17.07447,7881401,True,2022-01-14 01:28:02,17.07447,True
17.07529,7870822,True,2022-01-11 23:26:28,17.07529,True
17.07588,7461652,True,2022-01-14 04:51:05,17.07588,True
17.07642,7456278,True,2022-01-13 18:39:04,17.07642,True
17.07790,7489014,True,2022-01-13 05:31:25,17.07790,True
17.07798,7669178,True,2022-01-14 17:01:01,17.07798,True
17.07827,7792666,True,2022-01-07 18:23:17,17.07827,True
17.07850,7683637,True,2022-01-12 18:58:45,17.07850,True
17.07865,7720288,True,2022-01-09 13:12:57,17.07865,True
17.07869,7585542,True,2021-12-27 07:31:57,17.07869,True
17.07872,7455965,True,2022-01-13 15:58:29,17.07872,True
17.07896,7732378,True,2022-01-14 08:25:02,17.07896,True
17.07936,7764546,True,2022-01-13 01:06:17,17.07936,True
17.07962,7555323,True,2022-01-13 18:35:01,17.07962,True
17.07967,7460194,True,2022-01-14 13:43:58,17.07967,True
17.08125,7493058,True,2022-01-05 07:05:41,17.08125,True
17.08132,7640275,True,2022-01-14 07:41:31,17.08132,True
17.08170,7489727,True,2022-01-05 20:27:06,17.08170,True
17.08214,7560466,True,2021-12-23 09:53:21,17.08214,True
17.08230,7645244,True,2022-01-14 01:22:08,17.08230,True
17.08330,7477236,True,2022-01-11 04:39:06,17.08330,True
17.08340,7512116,True,2022-01-09 23:05:05,17.08340,True
17.08341,7533638,True,2022-01-14 14:49:40,17.08341,True
17.08371,7710123,True,2022-01-14 14:01:51,17.08371,True
17.08390,7862291,True,2022-01-14 13:07:32,17.08390,True
17.08391,7460038,True,2022-01-14 08:02:55,17.08391,True
17.08392,7934207,True,2022-01-14 02:33:54,17.08392,True
17.08412,7793946,True,2022-01-14 16:10:06,17.08412,True
17.08435,7478754,True,2022-01-14 12:15:10,17.08435,True
17.08436,7482702,True,2022-01-13 13:54:01,17.08436,True
17.08442,7850581,True,2022-01-14 12:09:42,17.08442,True
17.08489,7455452,True,2022-01-14 15:24:26,17.08489,True
17.08519,7493219,True,2022-01-14 05:04:02,17.08519,True
17.08546,7479685,True,2022-01-02 00:13:49,17.08546,True
17.08577,7460794,True,2022-01-13 12:02:46,17.08577,True
17.08672,7600371,True,2022-01-12 17:41:36,17.08672,True
17.08683,7945296,True,2022-01-04 00:00:07,17.08683,True
17.08687,7456162,True,2022-01-14 04:13:49,17.08687,True
17.08690,7959503,True,2022-01-14 06:31:40,17.08690,True
17.08714,7630635,True,2022-01-14 20:36:56,17.08714,True
17.08732,7958394,True,2022-01-14 15:05:49,17.08732,True
17.08755,7531657,True,2022-01-14 15:36:58,17.08755,True
17.08777,7487344,True,2021-12-25 03:35:42,17.08777,True
17.08821,7715775,True,2022-01-14 11:11:04,17.08821,True
17.08823,7736651,True,2022-01-14 09:04:38,17.08823,True
17.08823,7908092,True,2022-01-10 10:32:03,17.08823,True
17.08855,7573153,True,2022-01-13 14:57:06,17.08855,True
17.08889,7604498,True,2022-01-11 05:41:34,17.08889,True
17.08893,7631542,True,2022-01-14 08:24:23,17.08893,True
17.08916,7966396,True,2022-01-13 01:01:16,17.08916,True
17.08936,7895913,True,2021-12-19 03:23:39,17.08936,True
17.08949,7463570,True,2022-01-14 07:38:57,17.08949,True
17.08956,7710803,True,2021-12-24 06:12:25,17.08956,True
