scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.272332,11619369,True,2024-04-08 06:43:03,0.272332,True
0.273765,11572626,True,2024-04-08 14:13:10,0.273765,True
0.274112,11572500,True,2024-04-08 16:15:38,0.274112,True
0.276039,11601229,True,2024-04-08 15:22:25,0.276039,True
0.276157,11492016,True,2024-04-08 05:08:04,0.276157,True
0.283302,11491040,True,2024-04-07 08:14:58,0.283302,True
0.283815,11491317,True,2024-04-08 08:48:20,0.283815,True
0.285415,11496164,True,2024-04-08 15:19:59,0.285415,True
0.285890,11499739,True,2024-04-08 15:14:01,0.285890,True
0.286674,11492315,True,2024-04-08 17:02:47,0.286674,True
0.287290,11496777,True,2024-04-08 13:25:28,0.287290,True
0.287688,11558192,True,2024-04-08 20:17:25,0.287688,True
0.288555,11500434,True,2024-04-08 17:17:40,0.288555,True
0.290000,11537923,True,2024-04-08 12:30:38,0.290000,True
0.290807,11492357,True,2024-04-08 07:47:15,0.290807,True
0.294642,11640515,True,2024-04-08 21:08:15,0.294642,True
0.296929,11503401,True,2024-04-08 19:12:01,0.296929,True
0.298402,11813111,True,2024-04-08 17:38:01,0.298402,True
0.298675,11730576,True,2024-04-08 17:03:06,0.298675,True
0.302918,11614708,True,2024-04-08 22:27:38,0.302918,True
0.303203,11549096,True,2024-04-08 09:12:44,0.303203,True
0.304299,11492278,True,2024-04-08 19:58:52,0.304299,True
0.304608,11506080,True,2024-04-08 11:33:15,0.304608,True
0.305614,11496907,True,2024-04-08 21:36:24,0.305614,True
0.310275,11727313,True,2024-04-08 17:06:29,0.310275,True
0.310277,11491766,True,2024-04-08 20:06:10,0.310277,True
0.311329,11571942,True,2024-04-08 16:12:58,0.311329,True
0.312603,11606383,True,2024-04-08 20:47:52,0.312603,True
0.313581,11516339,True,2024-04-08 16:59:18,0.313581,True
0.313709,11492566,True,2024-04-08 20:00:01,0.313709,True
0.315139,11587629,True,2024-04-08 09:16:21,0.315139,True
0.315514,11503071,True,2024-04-08 19:19:27,0.315514,True
0.316118,11491202,True,2024-04-08 16:41:35,0.316118,True
0.317164,11601384,True,2024-04-08 20:23:50,0.317164,True
0.319134,11496565,True,2024-03-31 23:49:20,0.319134,True
0.319800,11525213,True,2024-04-08 18:30:13,0.319800,True
0.321557,11491503,True,2024-04-08 16:12:33,0.321557,True
0.321833,11492455,True,2024-04-08 14:40:24,0.321833,True
0.322147,11502118,True,2024-04-08 07:33:19,0.322147,True
0.322516,11613413,True,2024-04-06 16:45:52,0.322516,True
0.322870,11494767,True,2024-04-03 18:57:09,0.322870,True
0.324370,11493050,True,2024-04-08 21:54:08,0.324370,True
0.325031,11492694,True,2024-04-08 16:20:28,0.325031,True
0.325399,11493236,True,2024-03-13 17:39:41,0.325399,True
0.327454,11492625,True,2024-04-08 17:29:57,0.327454,True
0.328289,11546305,True,2024-04-08 23:07:06,0.328289,True
0.328314,11571897,True,2024-04-08 15:03:49,0.328314,True
0.328921,11551181,True,2024-04-08 02:34:22,0.328921,True
0.329742,11531548,True,2024-04-08 20:05:34,0.329742,True
0.330480,11677690,True,2024-04-04 03:15:55,0.330480,True
0.331637,11659503,True,2024-04-06 08:03:47,0.331637,True
0.332582,11605896,True,2024-04-08 07:02:48,0.332582,True
0.333900,11558929,True,2024-04-08 20:14:30,0.333900,True
0.334125,11638168,True,2024-04-08 16:24:10,0.334125,True
0.334817,11494480,True,2024-04-08 14:16:57,0.334817,True
0.335807,11519776,True,2024-04-08 15:25:58,0.335807,True
0.336905,11520776,True,2024-04-08 20:09:14,0.336905,True
0.338663,11506665,True,2024-04-08 14:00:56,0.338663,True
0.338755,11826710,True,2024-04-08 00:42:09,0.338755,True
0.338933,11504089,True,2024-04-08 20:15:36,0.338933,True
0.339046,11752691,True,2024-04-08 14:57:32,0.339046,True
0.339860,11554323,True,2024-04-03 11:30:38,0.339860,True
0.340215,11614518,True,2024-04-08 06:19:36,0.340215,True
0.341434,11533942,True,2024-04-07 23:54:47,0.341434,True
