scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.97671,6013849,True,2021-03-16 06:13:29,0.97671,True
0.97641,6012213,True,2021-03-16 14:50:55,0.97641,True
0.97624,6013117,True,2021-03-16 14:08:30,0.97624,True
0.97564,6125018,True,2021-03-16 14:46:43,0.97564,True
0.97563,6012303,True,2021-03-16 16:13:07,0.97563,True
0.97516,6052677,True,2021-03-16 13:50:46,0.97516,True
0.97506,6012271,True,2021-03-16 12:48:24,0.97506,True
0.97487,6015339,True,2021-03-16 15:24:31,0.97487,True
0.97453,6043189,True,2021-03-16 16:09:34,0.97453,True
0.97405,6233219,True,2021-03-16 13:57:21,0.97405,True
0.97400,6136650,True,2021-03-16 17:27:37,0.97400,True
0.97361,6329903,True,2021-03-16 17:54:47,0.97361,True
0.97357,6013433,True,2021-03-16 10:47:55,0.97357,True
0.97355,6263555,True,2021-03-16 11:44:49,0.97355,True
0.97352,6046411,True,2021-03-16 14:15:03,0.97352,True
0.97348,6102838,True,2021-03-16 21:20:53,0.97348,True
0.97342,6267530,True,2021-03-16 15:55:34,0.97342,True
0.97334,6102149,True,2021-03-16 14:18:58,0.97334,True
0.97330,6050179,True,2021-03-16 16:14:27,0.97330,True
0.97321,6203044,True,2021-03-16 14:14:26,0.97321,True
0.97311,6113187,True,2021-03-16 14:49:20,0.97311,True
0.97297,6088147,True,2021-03-16 07:13:58,0.97297,True
0.97291,6012741,True,2021-03-16 17:25:53,0.97291,True
0.97280,6014200,True,2021-03-16 12:07:41,0.97280,True
0.97272,6337203,True,2021-03-13 12:46:46,0.97272,True
0.97259,6013137,True,2021-03-16 15:00:20,0.97259,True
0.97257,6346016,True,2021-03-16 11:29:56,0.97257,True
0.97255,6015360,True,2021-03-16 13:00:57,0.97255,True
0.97251,6321481,True,2021-03-16 12:16:30,0.97251,True
0.97250,6157788,True,2021-03-16 12:22:15,0.97250,True
0.97248,6325298,True,2021-03-16 10:23:00,0.97248,True
0.97244,6357807,True,2021-03-14 12:25:25,0.97244,True
0.97241,6329815,True,2021-03-15 17:44:45,0.97241,True
0.97240,6096120,True,2021-03-16 03:06:19,0.97240,True
