scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
1.0000,2904366,True,2019-03-24 09:58:47,1.0000,True
1.0000,2911742,True,2019-03-24 15:13:55,1.0000,True
1.0000,2821629,True,2019-03-25 05:36:14,1.0000,True
1.0000,2863457,True,2019-03-30 10:16:11,1.0000,True
1.0000,2833154,True,2019-03-27 05:07:48,1.0000,True
1.0000,2733257,True,2019-03-29 12:10:30,1.0000,True
0.9999,2747847,True,2019-03-28 11:31:18,0.9999,True
0.9991,2955011,True,2019-03-27 02:05:10,0.9991,True
0.9949,2881111,True,2019-03-28 20:42:32,0.9949,True
0.9845,2685588,True,2019-03-24 12:25:37,0.9845,True
0.9837,2941253,True,2019-03-30 15:47:24,0.9837,True
0.9835,2920389,True,2019-03-30 13:59:01,0.9835,True
0.9833,2841847,True,2019-03-29 04:37:26,0.9833,True
0.9833,2452463,True,2019-03-23 07:33:48,0.9833,True
0.9818,2629176,True,2019-03-21 08:49:55,0.9818,True
0.9815,2749073,True,2019-03-29 07:28:22,0.9815,True
0.9810,2849697,True,2019-03-30 09:02:08,0.9810,True
0.9809,2464179,True,2019-03-29 03:09:56,0.9809,True
0.9806,2631921,True,2019-03-29 15:57:00,0.9806,True
0.9806,2782274,True,2019-03-06 17:37:07,0.9806,True
0.9803,2861439,True,2019-03-26 12:19:43,0.9803,True
0.9802,2847069,True,2019-03-27 15:17:03,0.9802,True
0.9801,2489219,True,2019-03-28 08:27:06,0.9801,True
0.9801,2474096,True,2019-03-30 06:12:00,0.9801,True
0.9800,2436863,True,2019-03-30 12:00:56,0.9800,True
0.9800,2639966,True,2019-03-25 19:34:11,0.9800,True
0.9799,2677849,True,2019-03-29 14:57:28,0.9799,True
0.9799,2912069,True,2019-03-27 17:02:40,0.9799,True
0.9799,2958096,True,2019-03-28 03:29:30,0.9799,True
0.9799,2751936,True,2019-03-27 14:29:17,0.9799,True
0.9799,2929137,True,2019-03-30 06:33:52,0.9799,True
0.9799,2833567,True,2019-03-27 23:13:19,0.9799,True
0.9799,2825686,True,2019-03-28 13:10:47,0.9799,True
0.9799,2511239,True,2019-03-28 02:39:51,0.9799,True
0.9799,2932018,True,2019-03-28 03:21:04,0.9799,True
0.9799,2429690,True,2019-03-28 06:15:39,0.9799,True
0.9799,2424011,True,2019-03-28 09:02:55,0.9799,True
0.9799,2397247,True,2019-03-28 12:13:30,0.9799,True
0.9799,2482868,True,2019-03-28 15:25:53,0.9799,True
0.9799,2411660,True,2019-03-28 17:19:03,0.9799,True
0.9799,2768415,True,2019-03-28 21:11:29,0.9799,True
0.9799,2544860,True,2019-03-28 22:07:23,0.9799,True
0.9799,2687925,True,2019-03-29 00:24:19,0.9799,True
0.9799,2756674,True,2019-03-29 01:30:12,0.9799,True
0.9799,2851718,True,2019-03-29 03:55:30,0.9799,True
0.9799,2763613,True,2019-03-29 05:13:53,0.9799,True
0.9799,2651067,True,2019-03-29 06:03:18,0.9799,True
0.9799,2551066,True,2019-03-29 07:12:25,0.9799,True
0.9799,2657009,True,2019-03-29 15:04:44,0.9799,True
0.9799,2931003,True,2019-03-29 19:58:46,0.9799,True
0.9799,2968962,True,2019-03-29 22:09:29,0.9799,True
0.9799,2970087,True,2019-03-30 05:55:59,0.9799,True
0.9799,2944351,True,2019-03-30 10:59:44,0.9799,True
0.9799,2561017,True,2019-03-30 16:23:17,0.9799,True
0.9799,2396819,True,2019-03-30 19:58:44,0.9799,True
0.9799,2569034,True,2019-03-28 10:35:41,0.9799,True
